;time;customer;location
3434;08:20:00;Billy Martin;dairy
3435;08:20:00;Rebecca Gonzalez;dairy
3436;08:20:00;William Hanson;fruit
3437;08:20:00;Donald Livingston;checkout and leave
3438;08:20:00;Wayne Griffin;checkout and leave
3439;08:20:00;Stephanie Carpenter;drinks
3440;08:20:00;Judith Mcdowell;spices
3441;08:20:00;Allison Brown;drinks
3442;08:20:00;Angelica Walker;checkout and leave
3443;08:20:00;Patrick Baker;dairy
3444;08:20:00;Michelle Young;drinks
3445;08:20:00;Benjamin Lawrence;fruit
3446;08:20:00;Kaylee Wagner;fruit
3447;08:20:00;Renee Hebert;drinks
3448;08:20:00;Tammy Wallace;entrance
3449;08:20:00;John Mueller;entrance
3450;08:20:00;Hunter Sanders;entrance
3451;08:20:00;Stephen Hopkins;entrance
3452;08:20:00;Megan Williams;entrance
3453;08:21:00;Beth Andrews;fruit
3454;08:21:00;John Davis;checkout and leave
3455;08:21:00;James Armstrong;fruit
3456;08:21:00;Sharon Jones;drinks
3457;08:21:00;Joshua Allen;fruit
3458;08:21:00;Allen Moore;drinks
3459;08:21:00;Ashley Johnson;fruit
3460;08:21:00;Rachel Stout;fruit
3461;08:21:00;Darren Phelps;dairy
3462;08:21:00;John Wood;dairy
3463;08:21:00;Vincent Martin DDS;dairy
3464;08:21:00;Blake Mcdonald;dairy
3465;08:21:00;Amber Mullins;fruit
3466;08:21:00;Nicole Baker;spices
3467;08:21:00;Levi Carr;spices
3468;08:21:00;Taylor Wilson;spices
3469;08:21:00;Philip Thomas;fruit
3470;08:21:00;Michael Davis;dairy
3471;08:21:00;Ashley Jacobs;dairy
3472;08:21:00;Kristine Perez;checkout and leave
3473;08:21:00;Andrea Parks;drinks
3474;08:21:00;Amber Rogers;drinks
3475;08:21:00;Leslie Gonzalez;dairy
3476;08:21:00;Sharon Johnson;fruit
3477;08:21:00;Preston Murray;fruit
3478;08:21:00;Patrick Moore;drinks
3479;08:21:00;Danielle Taylor;dairy
3480;08:21:00;Charles Garcia;fruit
3481;08:21:00;Marilyn Barnes;dairy
3482;08:21:00;Billy Martin;spices
3483;08:21:00;Rebecca Gonzalez;fruit
3484;08:21:00;William Hanson;drinks
3485;08:21:00;Wayne Griffin;checkout and leave
3486;08:21:00;Stephanie Carpenter;fruit
3487;08:21:00;Judith Mcdowell;drinks
3488;08:21:00;Allison Brown;dairy
3489;08:21:00;Patrick Baker;fruit
3490;08:21:00;Michelle Young;dairy
3491;08:21:00;Benjamin Lawrence;dairy
3492;08:21:00;Kaylee Wagner;checkout and leave
3493;08:21:00;Renee Hebert;drinks
3494;08:21:00;Tammy Wallace;dairy
3495;08:21:00;John Mueller;drinks
3496;08:21:00;Hunter Sanders;drinks
3497;08:21:00;Stephen Hopkins;dairy
3498;08:21:00;Megan Williams;drinks
3499;08:21:00;Paul Odonnell;entrance
3500;08:21:00;Danielle Bird;entrance
3501;08:21:00;Daniel Miller;entrance
3502;08:21:00;Kurt Robles;entrance
3503;08:21:00;Robert Dunn;entrance
3504;08:21:00;Ashley Gray;entrance
3505;08:21:00;Mrs. Sydney Ford MD;entrance
3506;08:21:00;Andrew Mercado;entrance
3507;08:21:00;James Johnson;entrance
3508;08:21:00;Cynthia Gordon;entrance
3509;08:21:00;James Green;entrance
3510;08:21:00;Sherry Finley;entrance
3511;08:21:00;Brenda Pacheco;entrance
3512;08:21:00;Lisa Blankenship;entrance
3513;08:22:00;Beth Andrews;dairy
3514;08:22:00;James Armstrong;checkout and leave
3515;08:22:00;Sharon Jones;dairy
3516;08:22:00;Joshua Allen;checkout and leave
3517;08:22:00;Allen Moore;spices
3518;08:22:00;Ashley Johnson;checkout and leave
3519;08:22:00;Rachel Stout;spices
3520;08:22:00;Darren Phelps;dairy
3521;08:22:00;John Wood;fruit
3522;08:22:00;Vincent Martin DDS;fruit
3523;08:22:00;Blake Mcdonald;dairy
3524;08:22:00;Amber Mullins;checkout and leave
3525;08:22:00;Nicole Baker;fruit
3526;08:22:00;Levi Carr;fruit
3527;08:22:00;Taylor Wilson;dairy
3528;08:22:00;Philip Thomas;checkout and leave
3529;08:22:00;Michael Davis;dairy
3530;08:22:00;Ashley Jacobs;drinks
3531;08:22:00;Andrea Parks;fruit
3532;08:22:00;Amber Rogers;checkout and leave
3533;08:22:00;Leslie Gonzalez;spices
3534;08:22:00;Sharon Johnson;drinks
3535;08:22:00;Preston Murray;fruit
3536;08:22:00;Patrick Moore;checkout and leave
3537;08:22:00;Danielle Taylor;drinks
3538;08:22:00;Charles Garcia;dairy
3539;08:22:00;Marilyn Barnes;dairy
3540;08:22:00;Billy Martin;fruit
3541;08:22:00;Rebecca Gonzalez;fruit
3542;08:22:00;William Hanson;checkout and leave
3543;08:22:00;Stephanie Carpenter;dairy
3544;08:22:00;Judith Mcdowell;checkout and leave
3545;08:22:00;Allison Brown;dairy
3546;08:22:00;Patrick Baker;checkout and leave
3547;08:22:00;Michelle Young;fruit
3548;08:22:00;Benjamin Lawrence;fruit
3549;08:22:00;Renee Hebert;checkout and leave
3550;08:22:00;Tammy Wallace;dairy
3551;08:22:00;John Mueller;spices
3552;08:22:00;Hunter Sanders;drinks
3553;08:22:00;Stephen Hopkins;fruit
3554;08:22:00;Megan Williams;checkout and leave
3555;08:22:00;Paul Odonnell;spices
3556;08:22:00;Danielle Bird;drinks
3557;08:22:00;Daniel Miller;spices
3558;08:22:00;Kurt Robles;spices
3559;08:22:00;Robert Dunn;fruit
3560;08:22:00;Ashley Gray;spices
3561;08:22:00;Mrs. Sydney Ford MD;dairy
3562;08:22:00;Andrew Mercado;spices
3563;08:22:00;James Johnson;spices
3564;08:22:00;Cynthia Gordon;spices
3565;08:22:00;James Green;fruit
3566;08:22:00;Sherry Finley;fruit
3567;08:22:00;Brenda Pacheco;fruit
3568;08:22:00;Lisa Blankenship;dairy
3569;08:22:00;Jessica Casey;entrance
3570;08:22:00;Gregory Turner;entrance
3571;08:22:00;Christopher Smith;entrance
3572;08:22:00;Walter Peterson;entrance
3573;08:22:00;Karen Rodriguez;entrance
3574;08:22:00;Tyrone Navarro;entrance
3575;08:22:00;Julie Donovan;entrance
3576;08:22:00;Veronica Soto;entrance
3577;08:22:00;Kevin Woodward;entrance
3578;08:23:00;Beth Andrews;drinks
3579;08:23:00;Sharon Jones;spices
3580;08:23:00;Allen Moore;dairy
3581;08:23:00;Rachel Stout;spices
3582;08:23:00;Darren Phelps;fruit
3583;08:23:00;John Wood;drinks
3584;08:23:00;Vincent Martin DDS;dairy
3585;08:23:00;Blake Mcdonald;fruit
3586;08:23:00;Nicole Baker;dairy
3587;08:23:00;Levi Carr;drinks
3588;08:23:00;Taylor Wilson;dairy
3589;08:23:00;Michael Davis;fruit
3590;08:23:00;Ashley Jacobs;drinks
3591;08:23:00;Andrea Parks;fruit
3592;08:23:00;Leslie Gonzalez;dairy
3593;08:23:00;Sharon Johnson;dairy
3594;08:23:00;Preston Murray;dairy
3595;08:23:00;Danielle Taylor;fruit
3596;08:23:00;Charles Garcia;drinks
3597;08:23:00;Marilyn Barnes;dairy
3598;08:23:00;Billy Martin;dairy
3599;08:23:00;Rebecca Gonzalez;spices
3600;08:23:00;Stephanie Carpenter;checkout and leave
3601;08:23:00;Allison Brown;fruit
3602;08:23:00;Michelle Young;checkout and leave
3603;08:23:00;Benjamin Lawrence;dairy
3604;08:23:00;Tammy Wallace;drinks
3605;08:23:00;John Mueller;dairy
3606;08:23:00;Hunter Sanders;checkout and leave
3607;08:23:00;Stephen Hopkins;fruit
3608;08:23:00;Paul Odonnell;drinks
3609;08:23:00;Danielle Bird;dairy
3610;08:23:00;Daniel Miller;spices
3611;08:23:00;Kurt Robles;dairy
3612;08:23:00;Robert Dunn;checkout and leave
3613;08:23:00;Ashley Gray;fruit
3614;08:23:00;Mrs. Sydney Ford MD;dairy
3615;08:23:00;Andrew Mercado;dairy
3616;08:23:00;James Johnson;dairy
3617;08:23:00;Cynthia Gordon;dairy
3618;08:23:00;James Green;dairy
3619;08:23:00;Sherry Finley;fruit
3620;08:23:00;Brenda Pacheco;drinks
3621;08:23:00;Lisa Blankenship;drinks
3622;08:23:00;Jessica Casey;drinks
3623;08:23:00;Gregory Turner;drinks
3624;08:23:00;Christopher Smith;drinks
3625;08:23:00;Walter Peterson;drinks
3626;08:23:00;Karen Rodriguez;dairy
3627;08:23:00;Tyrone Navarro;spices
3628;08:23:00;Julie Donovan;drinks
3629;08:23:00;Veronica Soto;spices
3630;08:23:00;Kevin Woodward;fruit
3631;08:23:00;Robert Macias;entrance
3632;08:23:00;Dwayne Clark;entrance
3633;08:23:00;Charles Avila;entrance
3634;08:24:00;Beth Andrews;drinks
3635;08:24:00;Sharon Jones;drinks
3636;08:24:00;Allen Moore;spices
3637;08:24:00;Rachel Stout;dairy
3638;08:24:00;Darren Phelps;dairy
3639;08:24:00;John Wood;dairy
3640;08:24:00;Vincent Martin DDS;fruit
3641;08:24:00;Blake Mcdonald;fruit
3642;08:24:00;Nicole Baker;fruit
3643;08:24:00;Levi Carr;dairy
3644;08:24:00;Taylor Wilson;checkout and leave
3645;08:24:00;Michael Davis;dairy
3646;08:24:00;Ashley Jacobs;dairy
3647;08:24:00;Andrea Parks;dairy
3648;08:24:00;Leslie Gonzalez;fruit
3649;08:24:00;Sharon Johnson;dairy
3650;08:24:00;Preston Murray;fruit
3651;08:24:00;Danielle Taylor;fruit
3652;08:24:00;Charles Garcia;fruit
3653;08:24:00;Marilyn Barnes;drinks
3654;08:24:00;Billy Martin;dairy
3655;08:24:00;Rebecca Gonzalez;spices
3656;08:24:00;Allison Brown;drinks
3657;08:24:00;Benjamin Lawrence;fruit
3658;08:24:00;Tammy Wallace;checkout and leave
3659;08:24:00;John Mueller;dairy
3660;08:24:00;Stephen Hopkins;dairy
3661;08:24:00;Paul Odonnell;fruit
3662;08:24:00;Danielle Bird;fruit
3663;08:24:00;Daniel Miller;drinks
3664;08:24:00;Kurt Robles;dairy
3665;08:24:00;Ashley Gray;checkout and leave
3666;08:24:00;Mrs. Sydney Ford MD;fruit
3667;08:24:00;Andrew Mercado;fruit
3668;08:24:00;James Johnson;dairy
3669;08:24:00;Cynthia Gordon;dairy
3670;08:24:00;James Green;dairy
3671;08:24:00;Sherry Finley;spices
3672;08:24:00;Brenda Pacheco;checkout and leave
3673;08:24:00;Lisa Blankenship;dairy
3674;08:24:00;Jessica Casey;drinks
3675;08:24:00;Gregory Turner;dairy
3676;08:24:00;Christopher Smith;checkout and leave
3677;08:24:00;Walter Peterson;fruit
3678;08:24:00;Karen Rodriguez;dairy
3679;08:24:00;Tyrone Navarro;fruit
3680;08:24:00;Julie Donovan;fruit
3681;08:24:00;Veronica Soto;spices
3682;08:24:00;Kevin Woodward;dairy
3683;08:24:00;Robert Macias;dairy
3684;08:24:00;Dwayne Clark;spices
3685;08:24:00;Charles Avila;dairy
3686;08:24:00;Michael Perez;entrance
3687;08:24:00;Kenneth Jenkins;entrance
3688;08:24:00;Charles Newton;entrance
3689;08:24:00;Amy Barnett;entrance
3690;08:24:00;Amy Rodriguez;entrance
3691;08:24:00;Jacob Jones;entrance
3692;08:24:00;George Jones;entrance
3693;08:25:00;Beth Andrews;fruit
3694;08:25:00;Sharon Jones;spices
3695;08:25:00;Allen Moore;spices
3696;08:25:00;Rachel Stout;spices
3697;08:25:00;Darren Phelps;checkout and leave
3698;08:25:00;John Wood;fruit
3699;08:25:00;Vincent Martin DDS;dairy
3700;08:25:00;Blake Mcdonald;drinks
3701;08:25:00;Nicole Baker;drinks
3702;08:25:00;Levi Carr;dairy
3703;08:25:00;Michael Davis;dairy
3704;08:25:00;Ashley Jacobs;fruit
3705;08:25:00;Andrea Parks;checkout and leave
3706;08:25:00;Leslie Gonzalez;fruit
3707;08:25:00;Sharon Johnson;drinks
3708;08:25:00;Preston Murray;drinks
3709;08:25:00;Danielle Taylor;fruit
3710;08:25:00;Charles Garcia;dairy
3711;08:25:00;Marilyn Barnes;fruit
3712;08:25:00;Billy Martin;dairy
3713;08:25:00;Rebecca Gonzalez;fruit
3714;08:25:00;Allison Brown;drinks
3715;08:25:00;Benjamin Lawrence;spices
3716;08:25:00;John Mueller;dairy
3717;08:25:00;Stephen Hopkins;fruit
3718;08:25:00;Paul Odonnell;fruit
3719;08:25:00;Danielle Bird;dairy
3720;08:25:00;Daniel Miller;spices
3721;08:25:00;Kurt Robles;fruit
3722;08:25:00;Mrs. Sydney Ford MD;dairy
3723;08:25:00;Andrew Mercado;checkout and leave
3724;08:25:00;James Johnson;drinks
3725;08:25:00;Cynthia Gordon;drinks
3726;08:25:00;James Green;dairy
3727;08:25:00;Sherry Finley;dairy
3728;08:25:00;Lisa Blankenship;dairy
3729;08:25:00;Jessica Casey;spices
3730;08:25:00;Gregory Turner;fruit
3731;08:25:00;Walter Peterson;fruit
3732;08:25:00;Karen Rodriguez;drinks
3733;08:25:00;Tyrone Navarro;dairy
3734;08:25:00;Julie Donovan;dairy
3735;08:25:00;Veronica Soto;dairy
3736;08:25:00;Kevin Woodward;fruit
3737;08:25:00;Robert Macias;dairy
3738;08:25:00;Dwayne Clark;dairy
3739;08:25:00;Charles Avila;dairy
3740;08:25:00;Michael Perez;fruit
3741;08:25:00;Kenneth Jenkins;dairy
3742;08:25:00;Charles Newton;drinks
3743;08:25:00;Amy Barnett;fruit
3744;08:25:00;Amy Rodriguez;spices
3745;08:25:00;Jacob Jones;fruit
3746;08:25:00;George Jones;drinks
3747;08:25:00;Jeffery Summers;entrance
3748;08:25:00;Johnny Harper;entrance
3749;08:25:00;Michael Chambers;entrance
3750;08:25:00;Gabriel Hanna;entrance
3751;08:26:00;Beth Andrews;fruit
3752;08:26:00;Sharon Jones;dairy
3753;08:26:00;Allen Moore;fruit
3754;08:26:00;Rachel Stout;fruit
3755;08:26:00;John Wood;drinks
3756;08:26:00;Vincent Martin DDS;dairy
3757;08:26:00;Blake Mcdonald;fruit
3758;08:26:00;Nicole Baker;drinks
3759;08:26:00;Levi Carr;fruit
3760;08:26:00;Michael Davis;dairy
3761;08:26:00;Ashley Jacobs;dairy
3762;08:26:00;Leslie Gonzalez;dairy
3763;08:26:00;Sharon Johnson;fruit
3764;08:26:00;Preston Murray;dairy
3765;08:26:00;Danielle Taylor;checkout and leave
3766;08:26:00;Charles Garcia;dairy
3767;08:26:00;Marilyn Barnes;checkout and leave
3768;08:26:00;Billy Martin;checkout and leave
3769;08:26:00;Rebecca Gonzalez;fruit
3770;08:26:00;Allison Brown;dairy
3771;08:26:00;Benjamin Lawrence;fruit
3772;08:26:00;John Mueller;dairy
3773;08:26:00;Stephen Hopkins;checkout and leave
3774;08:26:00;Paul Odonnell;fruit
3775;08:26:00;Danielle Bird;dairy
3776;08:26:00;Daniel Miller;dairy
3777;08:26:00;Kurt Robles;drinks
3778;08:26:00;Mrs. Sydney Ford MD;fruit
3779;08:26:00;James Johnson;spices
3780;08:26:00;Cynthia Gordon;dairy
3781;08:26:00;James Green;checkout and leave
3782;08:26:00;Sherry Finley;spices
3783;08:26:00;Lisa Blankenship;checkout and leave
3784;08:26:00;Jessica Casey;drinks
3785;08:26:00;Gregory Turner;fruit
3786;08:26:00;Walter Peterson;fruit
3787;08:26:00;Karen Rodriguez;fruit
3788;08:26:00;Tyrone Navarro;drinks
3789;08:26:00;Julie Donovan;fruit
3790;08:26:00;Veronica Soto;drinks
3791;08:26:00;Kevin Woodward;dairy
3792;08:26:00;Robert Macias;drinks
3793;08:26:00;Dwayne Clark;dairy
3794;08:26:00;Charles Avila;dairy
3795;08:26:00;Michael Perez;dairy
3796;08:26:00;Kenneth Jenkins;dairy
3797;08:26:00;Charles Newton;fruit
3798;08:26:00;Amy Barnett;drinks
3799;08:26:00;Amy Rodriguez;dairy
3800;08:26:00;Jacob Jones;fruit
3801;08:26:00;George Jones;fruit
3802;08:26:00;Jeffery Summers;fruit
3803;08:26:00;Johnny Harper;drinks
3804;08:26:00;Michael Chambers;fruit
3805;08:26:00;Gabriel Hanna;dairy
3806;08:26:00;Angela Holt;entrance
3807;08:26:00;Douglas Hull;entrance
3808;08:26:00;Jonathan Reyes;entrance
3809;08:26:00;Jessica Haas;entrance
3810;08:26:00;Barry Savage;entrance
3811;08:26:00;Anthony Alexander;entrance
3812;08:26:00;Megan Mejia;entrance
3813;08:26:00;Marcus Foster;entrance
3814;08:27:00;Beth Andrews;checkout and leave
3815;08:27:00;Sharon Jones;fruit
3816;08:27:00;Allen Moore;dairy
3817;08:27:00;Rachel Stout;checkout and leave
3818;08:27:00;John Wood;checkout and leave
3819;08:27:00;Vincent Martin DDS;dairy
3820;08:27:00;Blake Mcdonald;fruit
3821;08:27:00;Nicole Baker;drinks
3822;08:27:00;Levi Carr;fruit
3823;08:27:00;Michael Davis;spices
3824;08:27:00;Ashley Jacobs;checkout and leave
3825;08:27:00;Leslie Gonzalez;fruit
3826;08:27:00;Sharon Johnson;dairy
3827;08:27:00;Preston Murray;checkout and leave
3828;08:27:00;Charles Garcia;checkout and leave
3829;08:27:00;Billy Martin;checkout and leave
3830;08:27:00;Rebecca Gonzalez;spices
3831;08:27:00;Allison Brown;drinks
3832;08:27:00;Benjamin Lawrence;drinks
3833;08:27:00;John Mueller;dairy
3834;08:27:00;Paul Odonnell;dairy
3835;08:27:00;Danielle Bird;checkout and leave
3836;08:27:00;Daniel Miller;spices
3837;08:27:00;Kurt Robles;fruit
3838;08:27:00;Mrs. Sydney Ford MD;drinks
3839;08:27:00;James Johnson;dairy
3840;08:27:00;Cynthia Gordon;dairy
3841;08:27:00;Sherry Finley;spices
3842;08:27:00;Jessica Casey;dairy
3843;08:27:00;Gregory Turner;drinks
3844;08:27:00;Walter Peterson;fruit
3845;08:27:00;Karen Rodriguez;fruit
3846;08:27:00;Tyrone Navarro;checkout and leave
3847;08:27:00;Julie Donovan;fruit
3848;08:27:00;Veronica Soto;drinks
3849;08:27:00;Kevin Woodward;drinks
3850;08:27:00;Robert Macias;drinks
3851;08:27:00;Dwayne Clark;fruit
3852;08:27:00;Charles Avila;drinks
3853;08:27:00;Michael Perez;dairy
3854;08:27:00;Kenneth Jenkins;drinks
3855;08:27:00;Charles Newton;drinks
3856;08:27:00;Amy Barnett;fruit
3857;08:27:00;Amy Rodriguez;fruit
3858;08:27:00;Jacob Jones;fruit
3859;08:27:00;George Jones;dairy
3860;08:27:00;Jeffery Summers;dairy
3861;08:27:00;Johnny Harper;checkout and leave
3862;08:27:00;Michael Chambers;dairy
3863;08:27:00;Gabriel Hanna;dairy
3864;08:27:00;Angela Holt;dairy
3865;08:27:00;Douglas Hull;spices
3866;08:27:00;Jonathan Reyes;spices
3867;08:27:00;Jessica Haas;fruit
3868;08:27:00;Barry Savage;fruit
3869;08:27:00;Anthony Alexander;drinks
3870;08:27:00;Megan Mejia;fruit
3871;08:27:00;Marcus Foster;spices
3872;08:27:00;Ashley Mueller;entrance
3873;08:27:00;Denise Wright DVM;entrance
3874;08:27:00;Angela Maldonado;entrance
3875;08:27:00;Rachael Merritt;entrance
3876;08:27:00;Angela Long;entrance
3877;08:27:00;Shelby Good DDS;entrance
3878;08:27:00;Alyssa Reese;entrance
3879;08:27:00;Adam Ramirez;entrance
3880;08:28:00;Sharon Jones;dairy
3881;08:28:00;Allen Moore;drinks
3882;08:28:00;John Wood;checkout and leave
3883;08:28:00;Vincent Martin DDS;fruit
3884;08:28:00;Blake Mcdonald;dairy
3885;08:28:00;Nicole Baker;dairy
3886;08:28:00;Levi Carr;dairy
3887;08:28:00;Michael Davis;drinks
3888;08:28:00;Leslie Gonzalez;dairy
3889;08:28:00;Sharon Johnson;dairy
3890;08:28:00;Charles Garcia;checkout and leave
3891;08:28:00;Rebecca Gonzalez;spices
3892;08:28:00;Allison Brown;drinks
3893;08:28:00;Benjamin Lawrence;checkout and leave
3894;08:28:00;John Mueller;fruit
3895;08:28:00;Paul Odonnell;fruit
3896;08:28:00;Daniel Miller;fruit
3897;08:28:00;Kurt Robles;drinks
3898;08:28:00;Mrs. Sydney Ford MD;checkout and leave
3899;08:28:00;James Johnson;fruit
3900;08:28:00;Cynthia Gordon;spices
3901;08:28:00;Sherry Finley;dairy
3902;08:28:00;Jessica Casey;dairy
3903;08:28:00;Gregory Turner;drinks
3904;08:28:00;Walter Peterson;dairy
3905;08:28:00;Karen Rodriguez;checkout and leave
3906;08:28:00;Julie Donovan;dairy
3907;08:28:00;Veronica Soto;dairy
3908;08:28:00;Kevin Woodward;spices
3909;08:28:00;Robert Macias;dairy
3910;08:28:00;Dwayne Clark;dairy
3911;08:28:00;Charles Avila;checkout and leave
3912;08:28:00;Michael Perez;spices
3913;08:28:00;Kenneth Jenkins;dairy
3914;08:28:00;Charles Newton;fruit
3915;08:28:00;Amy Barnett;fruit
3916;08:28:00;Amy Rodriguez;dairy
3917;08:28:00;Jacob Jones;dairy
3918;08:28:00;George Jones;fruit
3919;08:28:00;Jeffery Summers;fruit
3920;08:28:00;Michael Chambers;spices
3921;08:28:00;Gabriel Hanna;drinks
3922;08:28:00;Angela Holt;dairy
3923;08:28:00;Douglas Hull;dairy
3924;08:28:00;Jonathan Reyes;spices
3925;08:28:00;Jessica Haas;dairy
3926;08:28:00;Barry Savage;spices
3927;08:28:00;Anthony Alexander;dairy
3928;08:28:00;Megan Mejia;checkout and leave
3929;08:28:00;Marcus Foster;drinks
3930;08:28:00;Ashley Mueller;drinks
3931;08:28:00;Denise Wright DVM;drinks
3932;08:28:00;Angela Maldonado;drinks
3933;08:28:00;Rachael Merritt;spices
3934;08:28:00;Angela Long;spices
3935;08:28:00;Shelby Good DDS;fruit
3936;08:28:00;Alyssa Reese;dairy
3937;08:28:00;Adam Ramirez;fruit
3938;08:28:00;Peter Anderson;entrance
3939;08:28:00;Karen Riley;entrance
3940;08:28:00;Haley Burke;entrance
3941;08:28:00;Shannon Chang;entrance
3942;08:28:00;Tony Mills;entrance
3943;08:28:00;Lisa Lawson;entrance
3944;08:28:00;William Frost;entrance
3945;08:28:00;James Morales;entrance
3946;08:29:00;Sharon Jones;dairy
3947;08:29:00;Allen Moore;dairy
3948;08:29:00;Vincent Martin DDS;dairy
3949;08:29:00;Blake Mcdonald;checkout and leave
3950;08:29:00;Nicole Baker;dairy
3951;08:29:00;Levi Carr;dairy
3952;08:29:00;Michael Davis;checkout and leave
3953;08:29:00;Leslie Gonzalez;fruit
3954;08:29:00;Sharon Johnson;checkout and leave
3955;08:29:00;Rebecca Gonzalez;checkout and leave
3956;08:29:00;Allison Brown;dairy
3957;08:29:00;John Mueller;fruit
3958;08:29:00;Paul Odonnell;drinks
3959;08:29:00;Daniel Miller;dairy
3960;08:29:00;Kurt Robles;spices
3961;08:29:00;James Johnson;fruit
3962;08:29:00;Cynthia Gordon;dairy
3963;08:29:00;Sherry Finley;checkout and leave
3964;08:29:00;Jessica Casey;spices
3965;08:29:00;Gregory Turner;fruit
3966;08:29:00;Walter Peterson;fruit
3967;08:29:00;Julie Donovan;dairy
3968;08:29:00;Veronica Soto;fruit
3969;08:29:00;Kevin Woodward;drinks
3970;08:29:00;Robert Macias;drinks
3971;08:29:00;Dwayne Clark;checkout and leave
3972;08:29:00;Michael Perez;fruit
3973;08:29:00;Kenneth Jenkins;dairy
3974;08:29:00;Charles Newton;checkout and leave
3975;08:29:00;Amy Barnett;spices
3976;08:29:00;Amy Rodriguez;fruit
3977;08:29:00;Jacob Jones;fruit
3978;08:29:00;George Jones;fruit
3979;08:29:00;Jeffery Summers;fruit
3980;08:29:00;Michael Chambers;checkout and leave
3981;08:29:00;Gabriel Hanna;checkout and leave
3982;08:29:00;Angela Holt;fruit
3983;08:29:00;Douglas Hull;drinks
3984;08:29:00;Jonathan Reyes;checkout and leave
3985;08:29:00;Jessica Haas;fruit
3986;08:29:00;Barry Savage;drinks
3987;08:29:00;Anthony Alexander;fruit
3988;08:29:00;Marcus Foster;drinks
3989;08:29:00;Ashley Mueller;dairy
3990;08:29:00;Denise Wright DVM;fruit
3991;08:29:00;Angela Maldonado;dairy
3992;08:29:00;Rachael Merritt;drinks
3993;08:29:00;Angela Long;spices
3994;08:29:00;Shelby Good DDS;dairy
3995;08:29:00;Alyssa Reese;dairy
3996;08:29:00;Adam Ramirez;checkout and leave
3997;08:29:00;Peter Anderson;drinks
3998;08:29:00;Karen Riley;dairy
3999;08:29:00;Haley Burke;drinks
4000;08:29:00;Shannon Chang;dairy
4001;08:29:00;Tony Mills;dairy
4002;08:29:00;Lisa Lawson;drinks
4003;08:29:00;William Frost;dairy
4004;08:29:00;James Morales;spices
4005;08:29:00;Michael Gallagher;entrance
4006;08:29:00;Robert Murphy DDS;entrance
4007;08:29:00;Mrs. Terry Nichols;entrance
4008;08:29:00;James Lamb;entrance
4009;08:29:00;Heather Burch;entrance
4010;08:29:00;Destiny Garcia;entrance
4011;08:29:00;Rachel Sanders;entrance
4012;08:29:00;Christopher Palmer;entrance
4013;08:29:00;David Smith;entrance
4014;08:30:00;Sharon Jones;spices
4015;08:30:00;Allen Moore;spices
4016;08:30:00;Vincent Martin DDS;fruit
4017;08:30:00;Nicole Baker;checkout and leave
4018;08:30:00;Levi Carr;drinks
4019;08:30:00;Leslie Gonzalez;fruit
4020;08:30:00;Rebecca Gonzalez;checkout and leave
4021;08:30:00;Allison Brown;drinks
4022;08:30:00;John Mueller;spices
4023;08:30:00;Paul Odonnell;drinks
4024;08:30:00;Daniel Miller;fruit
4025;08:30:00;Kurt Robles;spices
4026;08:30:00;James Johnson;checkout and leave
4027;08:30:00;Cynthia Gordon;drinks
4028;08:30:00;Jessica Casey;spices
4029;08:30:00;Gregory Turner;fruit
4030;08:30:00;Walter Peterson;drinks
4031;08:30:00;Julie Donovan;dairy
4032;08:30:00;Veronica Soto;dairy
4033;08:30:00;Kevin Woodward;checkout and leave
4034;08:30:00;Robert Macias;dairy
4035;08:30:00;Michael Perez;fruit
4036;08:30:00;Kenneth Jenkins;drinks
4037;08:30:00;Amy Barnett;checkout and leave
4038;08:30:00;Amy Rodriguez;dairy
4039;08:30:00;Jacob Jones;dairy
4040;08:30:00;George Jones;fruit
4041;08:30:00;Jeffery Summers;dairy
4042;08:30:00;Gabriel Hanna;checkout and leave
4043;08:30:00;Angela Holt;drinks
4044;08:30:00;Douglas Hull;dairy
4045;08:30:00;Jessica Haas;dairy
4046;08:30:00;Barry Savage;spices
4047;08:30:00;Anthony Alexander;spices
4048;08:30:00;Marcus Foster;drinks
4049;08:30:00;Ashley Mueller;drinks
4050;08:30:00;Denise Wright DVM;dairy
4051;08:30:00;Angela Maldonado;dairy
4052;08:30:00;Rachael Merritt;drinks
4053;08:30:00;Angela Long;drinks
4054;08:30:00;Shelby Good DDS;spices
4055;08:30:00;Alyssa Reese;fruit
4056;08:30:00;Peter Anderson;dairy
4057;08:30:00;Karen Riley;checkout and leave
4058;08:30:00;Haley Burke;dairy
4059;08:30:00;Shannon Chang;dairy
4060;08:30:00;Tony Mills;dairy
4061;08:30:00;Lisa Lawson;drinks
4062;08:30:00;William Frost;drinks
4063;08:30:00;James Morales;checkout and leave
4064;08:30:00;Michael Gallagher;fruit
4065;08:30:00;Robert Murphy DDS;spices
4066;08:30:00;Mrs. Terry Nichols;spices
4067;08:30:00;James Lamb;fruit
4068;08:30:00;Heather Burch;fruit
4069;08:30:00;Destiny Garcia;drinks
4070;08:30:00;Rachel Sanders;drinks
4071;08:30:00;Christopher Palmer;spices
4072;08:30:00;David Smith;drinks
4073;08:30:00;David Vasquez;entrance
4074;08:31:00;Sharon Jones;dairy
4075;08:31:00;Allen Moore;drinks
4076;08:31:00;Vincent Martin DDS;dairy
4077;08:31:00;Levi Carr;drinks
4078;08:31:00;Leslie Gonzalez;dairy
4079;08:31:00;Allison Brown;fruit
