;time;customer;location
11240;11:22:00;Leroy Li;drinks
11241;11:22:00;Teresa Klein;checkout and leave
11242;11:22:00;Robert Patel;dairy
11243;11:22:00;Joseph Barnes;dairy
11244;11:22:00;Kathryn Valentine;fruit
11245;11:22:00;Elizabeth Tran;dairy
11246;11:22:00;Michelle Hunt;dairy
11247;11:22:00;Michael Miller;dairy
11248;11:22:00;Michelle Holt;checkout and leave
11249;11:22:00;Sierra Zhang;spices
11250;11:22:00;Heather Copeland;spices
11251;11:22:00;Brett Fowler;drinks
11252;11:22:00;Heather Chapman;entrance
11253;11:22:00;Michael Stanley;entrance
11254;11:22:00;Jordan Peters;entrance
11255;11:22:00;Jeremy Bell;entrance
11256;11:22:00;Andrew Bradley;entrance
11257;11:22:00;Melissa Taylor;entrance
11258;11:23:00;Corey Kim;drinks
11259;11:23:00;Leah Dalton;drinks
11260;11:23:00;Stephanie Johnson;dairy
11261;11:23:00;Joseph Miller;dairy
11262;11:23:00;Leroy Li;dairy
11263;11:23:00;Robert Patel;dairy
11264;11:23:00;Joseph Barnes;fruit
11265;11:23:00;Kathryn Valentine;dairy
11266;11:23:00;Elizabeth Tran;dairy
11267;11:23:00;Michelle Hunt;dairy
11268;11:23:00;Michael Miller;dairy
11269;11:23:00;Sierra Zhang;drinks
11270;11:23:00;Heather Copeland;dairy
11271;11:23:00;Brett Fowler;dairy
11272;11:23:00;Heather Chapman;drinks
11273;11:23:00;Michael Stanley;drinks
11274;11:23:00;Jordan Peters;fruit
11275;11:23:00;Jeremy Bell;spices
11276;11:23:00;Andrew Bradley;drinks
11277;11:23:00;Melissa Taylor;drinks
11278;11:23:00;Scott Collins;entrance
11279;11:23:00;Julie Berry;entrance
11280;11:24:00;Corey Kim;checkout and leave
11281;11:24:00;Leah Dalton;spices
11282;11:24:00;Stephanie Johnson;fruit
11283;11:24:00;Joseph Miller;fruit
11284;11:24:00;Leroy Li;drinks
11285;11:24:00;Robert Patel;dairy
11286;11:24:00;Joseph Barnes;drinks
11287;11:24:00;Kathryn Valentine;drinks
11288;11:24:00;Elizabeth Tran;fruit
11289;11:24:00;Michelle Hunt;fruit
11290;11:24:00;Michael Miller;fruit
11291;11:24:00;Sierra Zhang;drinks
11292;11:24:00;Heather Copeland;dairy
11293;11:24:00;Brett Fowler;fruit
11294;11:24:00;Heather Chapman;fruit
11295;11:24:00;Michael Stanley;dairy
11296;11:24:00;Jordan Peters;fruit
11297;11:24:00;Jeremy Bell;checkout and leave
11298;11:24:00;Andrew Bradley;dairy
11299;11:24:00;Melissa Taylor;drinks
11300;11:24:00;Scott Collins;dairy
11301;11:24:00;Julie Berry;fruit
11302;11:24:00;George Warren;entrance
11303;11:24:00;Lisa Klein;entrance
11304;11:24:00;Danielle Barnett DVM;entrance
11305;11:24:00;Christopher Smith;entrance
11306;11:25:00;Leah Dalton;checkout and leave
11307;11:25:00;Stephanie Johnson;spices
11308;11:25:00;Joseph Miller;spices
11309;11:25:00;Leroy Li;checkout and leave
11310;11:25:00;Robert Patel;spices
11311;11:25:00;Joseph Barnes;drinks
11312;11:25:00;Kathryn Valentine;dairy
11313;11:25:00;Elizabeth Tran;dairy
11314;11:25:00;Michelle Hunt;dairy
11315;11:25:00;Michael Miller;checkout and leave
11316;11:25:00;Sierra Zhang;drinks
11317;11:25:00;Heather Copeland;drinks
11318;11:25:00;Brett Fowler;fruit
11319;11:25:00;Heather Chapman;fruit
11320;11:25:00;Michael Stanley;dairy
11321;11:25:00;Jordan Peters;spices
11322;11:25:00;Andrew Bradley;checkout and leave
11323;11:25:00;Melissa Taylor;dairy
11324;11:25:00;Scott Collins;dairy
11325;11:25:00;Julie Berry;spices
11326;11:25:00;George Warren;spices
11327;11:25:00;Lisa Klein;spices
11328;11:25:00;Danielle Barnett DVM;dairy
11329;11:25:00;Christopher Smith;fruit
11330;11:25:00;Donald Moore;entrance
11331;11:25:00;Sean Bauer;entrance
11332;11:26:00;Stephanie Johnson;spices
11333;11:26:00;Joseph Miller;drinks
11334;11:26:00;Robert Patel;spices
11335;11:26:00;Joseph Barnes;dairy
11336;11:26:00;Kathryn Valentine;dairy
11337;11:26:00;Elizabeth Tran;checkout and leave
11338;11:26:00;Michelle Hunt;drinks
11339;11:26:00;Sierra Zhang;fruit
11340;11:26:00;Heather Copeland;dairy
11341;11:26:00;Brett Fowler;dairy
11342;11:26:00;Heather Chapman;fruit
11343;11:26:00;Michael Stanley;dairy
11344;11:26:00;Jordan Peters;drinks
11345;11:26:00;Melissa Taylor;fruit
11346;11:26:00;Scott Collins;fruit
11347;11:26:00;Julie Berry;dairy
11348;11:26:00;George Warren;checkout and leave
11349;11:26:00;Lisa Klein;fruit
11350;11:26:00;Danielle Barnett DVM;dairy
11351;11:26:00;Christopher Smith;drinks
11352;11:26:00;Donald Moore;fruit
11353;11:26:00;Sean Bauer;dairy
11354;11:27:00;Stephanie Johnson;spices
11355;11:27:00;Joseph Miller;fruit
11356;11:27:00;Robert Patel;fruit
11357;11:27:00;Joseph Barnes;checkout and leave
11358;11:27:00;Kathryn Valentine;dairy
11359;11:27:00;Michelle Hunt;fruit
11360;11:27:00;Sierra Zhang;dairy
11361;11:27:00;Heather Copeland;dairy
11362;11:27:00;Brett Fowler;checkout and leave
11363;11:27:00;Heather Chapman;dairy
11364;11:27:00;Michael Stanley;checkout and leave
11365;11:27:00;Jordan Peters;dairy
11366;11:27:00;Melissa Taylor;dairy
11367;11:27:00;Scott Collins;dairy
11368;11:27:00;Julie Berry;dairy
11369;11:27:00;Lisa Klein;drinks
11370;11:27:00;Danielle Barnett DVM;fruit
11371;11:27:00;Christopher Smith;dairy
11372;11:27:00;Donald Moore;fruit
11373;11:27:00;Sean Bauer;fruit
11374;11:27:00;Warren Thompson;entrance
11375;11:27:00;Jasmine Walsh;entrance
11376;11:27:00;Shannon Carlson;entrance
11377;11:27:00;Jennifer Morales;entrance
11378;11:27:00;Hannah Keith;entrance
11379;11:27:00;Alex Martinez;entrance
11380;11:27:00;Wayne Pearson;entrance
11381;11:28:00;Stephanie Johnson;fruit
11382;11:28:00;Joseph Miller;fruit
11383;11:28:00;Robert Patel;dairy
11384;11:28:00;Kathryn Valentine;spices
11385;11:28:00;Michelle Hunt;drinks
11386;11:28:00;Sierra Zhang;dairy
11387;11:28:00;Heather Copeland;spices
11388;11:28:00;Heather Chapman;checkout and leave
11389;11:28:00;Jordan Peters;dairy
11390;11:28:00;Melissa Taylor;dairy
11391;11:28:00;Scott Collins;fruit
11392;11:28:00;Julie Berry;drinks
11393;11:28:00;Lisa Klein;dairy
11394;11:28:00;Danielle Barnett DVM;dairy
11395;11:28:00;Christopher Smith;checkout and leave
11396;11:28:00;Donald Moore;fruit
11397;11:28:00;Sean Bauer;dairy
11398;11:28:00;Warren Thompson;spices
11399;11:28:00;Jasmine Walsh;drinks
11400;11:28:00;Shannon Carlson;dairy
11401;11:28:00;Jennifer Morales;dairy
11402;11:28:00;Hannah Keith;dairy
11403;11:28:00;Alex Martinez;dairy
11404;11:28:00;Wayne Pearson;dairy
11405;11:28:00;John Huber;entrance
11406;11:28:00;Cheryl Chavez;entrance
11407;11:28:00;Ariel Hammond;entrance
11408;11:28:00;Angel Williams;entrance
11409;11:28:00;William Walker;entrance
11410;11:29:00;Stephanie Johnson;dairy
11411;11:29:00;Joseph Miller;fruit
11412;11:29:00;Robert Patel;drinks
11413;11:29:00;Kathryn Valentine;spices
11414;11:29:00;Michelle Hunt;dairy
11415;11:29:00;Sierra Zhang;dairy
11416;11:29:00;Heather Copeland;drinks
11417;11:29:00;Jordan Peters;dairy
11418;11:29:00;Melissa Taylor;dairy
11419;11:29:00;Scott Collins;spices
11420;11:29:00;Julie Berry;dairy
11421;11:29:00;Lisa Klein;spices
11422;11:29:00;Danielle Barnett DVM;dairy
11423;11:29:00;Donald Moore;dairy
11424;11:29:00;Sean Bauer;fruit
11425;11:29:00;Warren Thompson;drinks
11426;11:29:00;Jasmine Walsh;fruit
11427;11:29:00;Shannon Carlson;fruit
11428;11:29:00;Jennifer Morales;dairy
11429;11:29:00;Hannah Keith;fruit
11430;11:29:00;Alex Martinez;drinks
11431;11:29:00;Wayne Pearson;drinks
11432;11:29:00;John Huber;drinks
11433;11:29:00;Cheryl Chavez;spices
11434;11:29:00;Ariel Hammond;dairy
11435;11:29:00;Angel Williams;drinks
11436;11:29:00;William Walker;spices
11437;11:30:00;Stephanie Johnson;dairy
11438;11:30:00;Joseph Miller;dairy
11439;11:30:00;Robert Patel;fruit
11440;11:30:00;Kathryn Valentine;spices
11441;11:30:00;Michelle Hunt;spices
11442;11:30:00;Sierra Zhang;dairy
11443;11:30:00;Heather Copeland;dairy
11444;11:30:00;Jordan Peters;fruit
11445;11:30:00;Melissa Taylor;drinks
11446;11:30:00;Scott Collins;dairy
11447;11:30:00;Julie Berry;checkout and leave
11448;11:30:00;Lisa Klein;fruit
11449;11:30:00;Danielle Barnett DVM;spices
11450;11:30:00;Donald Moore;dairy
11451;11:30:00;Sean Bauer;dairy
11452;11:30:00;Warren Thompson;fruit
11453;11:30:00;Jasmine Walsh;dairy
11454;11:30:00;Shannon Carlson;dairy
11455;11:30:00;Jennifer Morales;dairy
11456;11:30:00;Hannah Keith;spices
11457;11:30:00;Alex Martinez;dairy
11458;11:30:00;Wayne Pearson;dairy
11459;11:30:00;John Huber;fruit
11460;11:30:00;Cheryl Chavez;spices
11461;11:30:00;Ariel Hammond;spices
11462;11:30:00;Angel Williams;dairy
11463;11:30:00;William Walker;drinks
11464;11:30:00;Janice Rodriguez;entrance
11465;11:31:00;Stephanie Johnson;drinks
11466;11:31:00;Joseph Miller;checkout and leave
11467;11:31:00;Robert Patel;drinks
11468;11:31:00;Kathryn Valentine;fruit
11469;11:31:00;Michelle Hunt;spices
11470;11:31:00;Sierra Zhang;dairy
11471;11:31:00;Heather Copeland;checkout and leave
11472;11:31:00;Jordan Peters;spices
11473;11:31:00;Melissa Taylor;fruit
11474;11:31:00;Scott Collins;fruit
11475;11:31:00;Lisa Klein;fruit
11476;11:31:00;Danielle Barnett DVM;checkout and leave
11477;11:31:00;Donald Moore;fruit
11478;11:31:00;Sean Bauer;dairy
11479;11:31:00;Warren Thompson;dairy
11480;11:31:00;Jasmine Walsh;dairy
11481;11:31:00;Shannon Carlson;dairy
11482;11:31:00;Jennifer Morales;dairy
11483;11:31:00;Hannah Keith;fruit
11484;11:31:00;Alex Martinez;checkout and leave
11485;11:31:00;Wayne Pearson;dairy
11486;11:31:00;John Huber;drinks
11487;11:31:00;Cheryl Chavez;checkout and leave
11488;11:31:00;Ariel Hammond;fruit
11489;11:31:00;Angel Williams;dairy
11490;11:31:00;William Walker;fruit
11491;11:31:00;Janice Rodriguez;dairy
11492;11:31:00;Andrew Bowman;entrance
11493;11:31:00;Stephanie Jarvis;entrance
11494;11:32:00;Stephanie Johnson;dairy
11495;11:32:00;Robert Patel;drinks
11496;11:32:00;Kathryn Valentine;fruit
11497;11:32:00;Michelle Hunt;fruit
11498;11:32:00;Sierra Zhang;dairy
11499;11:32:00;Jordan Peters;dairy
11500;11:32:00;Melissa Taylor;dairy
11501;11:32:00;Scott Collins;drinks
11502;11:32:00;Lisa Klein;spices
11503;11:32:00;Donald Moore;checkout and leave
11504;11:32:00;Sean Bauer;fruit
11505;11:32:00;Warren Thompson;dairy
11506;11:32:00;Jasmine Walsh;dairy
11507;11:32:00;Shannon Carlson;dairy
11508;11:32:00;Jennifer Morales;drinks
11509;11:32:00;Hannah Keith;dairy
11510;11:32:00;Wayne Pearson;spices
11511;11:32:00;John Huber;spices
11512;11:32:00;Ariel Hammond;fruit
11513;11:32:00;Angel Williams;dairy
11514;11:32:00;William Walker;dairy
11515;11:32:00;Janice Rodriguez;dairy
11516;11:32:00;Andrew Bowman;fruit
11517;11:32:00;Stephanie Jarvis;drinks
11518;11:32:00;Fred Campbell;entrance
11519;11:32:00;Cynthia Blanchard;entrance
11520;11:32:00;Nicholas Parrish;entrance
11521;11:33:00;Stephanie Johnson;drinks
11522;11:33:00;Robert Patel;fruit
11523;11:33:00;Kathryn Valentine;spices
11524;11:33:00;Michelle Hunt;fruit
11525;11:33:00;Sierra Zhang;spices
11526;11:33:00;Jordan Peters;fruit
11527;11:33:00;Melissa Taylor;dairy
11528;11:33:00;Scott Collins;spices
11529;11:33:00;Lisa Klein;fruit
11530;11:33:00;Sean Bauer;spices
11531;11:33:00;Warren Thompson;dairy
11532;11:33:00;Jasmine Walsh;checkout and leave
11533;11:33:00;Shannon Carlson;spices
11534;11:33:00;Jennifer Morales;checkout and leave
11535;11:33:00;Hannah Keith;dairy
11536;11:33:00;Wayne Pearson;dairy
11537;11:33:00;John Huber;drinks
11538;11:33:00;Ariel Hammond;drinks
11539;11:33:00;Angel Williams;dairy
11540;11:33:00;William Walker;dairy
11541;11:33:00;Janice Rodriguez;dairy
11542;11:33:00;Andrew Bowman;drinks
11543;11:33:00;Stephanie Jarvis;checkout and leave
11544;11:33:00;Fred Campbell;dairy
11545;11:33:00;Cynthia Blanchard;dairy
11546;11:33:00;Nicholas Parrish;fruit
11547;11:33:00;Kristy Thomas;entrance
11548;11:33:00;Erik Harper;entrance
11549;11:34:00;Stephanie Johnson;checkout and leave
11550;11:34:00;Robert Patel;checkout and leave
11551;11:34:00;Kathryn Valentine;fruit
11552;11:34:00;Michelle Hunt;dairy
11553;11:34:00;Sierra Zhang;dairy
11554;11:34:00;Jordan Peters;dairy
11555;11:34:00;Melissa Taylor;checkout and leave
11556;11:34:00;Scott Collins;fruit
11557;11:34:00;Lisa Klein;fruit
11558;11:34:00;Sean Bauer;dairy
11559;11:34:00;Warren Thompson;dairy
11560;11:34:00;Shannon Carlson;drinks
11561;11:34:00;Hannah Keith;dairy
11562;11:34:00;Wayne Pearson;dairy
11563;11:34:00;John Huber;drinks
11564;11:34:00;Ariel Hammond;fruit
11565;11:34:00;Angel Williams;dairy
11566;11:34:00;William Walker;checkout and leave
11567;11:34:00;Janice Rodriguez;fruit
11568;11:34:00;Andrew Bowman;spices
11569;11:34:00;Fred Campbell;drinks
11570;11:34:00;Cynthia Blanchard;dairy
11571;11:34:00;Nicholas Parrish;fruit
11572;11:34:00;Kristy Thomas;drinks
11573;11:34:00;Erik Harper;spices
11574;11:34:00;Sherri Moore;entrance
11575;11:34:00;James Hubbard;entrance
11576;11:35:00;Robert Patel;checkout and leave
11577;11:35:00;Kathryn Valentine;checkout and leave
11578;11:35:00;Michelle Hunt;dairy
11579;11:35:00;Sierra Zhang;spices
11580;11:35:00;Jordan Peters;checkout and leave
11581;11:35:00;Scott Collins;fruit
11582;11:35:00;Lisa Klein;fruit
11583;11:35:00;Sean Bauer;dairy
11584;11:35:00;Warren Thompson;fruit
11585;11:35:00;Shannon Carlson;dairy
11586;11:35:00;Hannah Keith;dairy
11587;11:35:00;Wayne Pearson;dairy
11588;11:35:00;John Huber;spices
11589;11:35:00;Ariel Hammond;dairy
11590;11:35:00;Angel Williams;checkout and leave
11591;11:35:00;Janice Rodriguez;dairy
11592;11:35:00;Andrew Bowman;fruit
11593;11:35:00;Fred Campbell;fruit
11594;11:35:00;Cynthia Blanchard;fruit
11595;11:35:00;Nicholas Parrish;drinks
11596;11:35:00;Kristy Thomas;dairy
11597;11:35:00;Erik Harper;fruit
11598;11:35:00;Sherri Moore;dairy
11599;11:35:00;James Hubbard;dairy
11600;11:36:00;Kathryn Valentine;checkout and leave
11601;11:36:00;Michelle Hunt;fruit
11602;11:36:00;Sierra Zhang;fruit
11603;11:36:00;Scott Collins;drinks
11604;11:36:00;Lisa Klein;drinks
11605;11:36:00;Sean Bauer;dairy
11606;11:36:00;Warren Thompson;drinks
11607;11:36:00;Shannon Carlson;fruit
11608;11:36:00;Hannah Keith;dairy
11609;11:36:00;Wayne Pearson;spices
11610;11:36:00;John Huber;dairy
11611;11:36:00;Ariel Hammond;drinks
11612;11:36:00;Janice Rodriguez;drinks
11613;11:36:00;Andrew Bowman;dairy
11614;11:36:00;Fred Campbell;fruit
11615;11:36:00;Cynthia Blanchard;dairy
11616;11:36:00;Nicholas Parrish;dairy
11617;11:36:00;Kristy Thomas;checkout and leave
11618;11:36:00;Erik Harper;fruit
11619;11:36:00;Sherri Moore;fruit
11620;11:36:00;James Hubbard;drinks
11621;11:37:00;Michelle Hunt;dairy
11622;11:37:00;Sierra Zhang;drinks
11623;11:37:00;Scott Collins;drinks
11624;11:37:00;Lisa Klein;spices
11625;11:37:00;Sean Bauer;drinks
11626;11:37:00;Warren Thompson;fruit
11627;11:37:00;Shannon Carlson;fruit
11628;11:37:00;Hannah Keith;spices
11629;11:37:00;Wayne Pearson;drinks
11630;11:37:00;John Huber;spices
11631;11:37:00;Ariel Hammond;dairy
11632;11:37:00;Janice Rodriguez;checkout and leave
11633;11:37:00;Andrew Bowman;dairy
11634;11:37:00;Fred Campbell;dairy
11635;11:37:00;Cynthia Blanchard;spices
11636;11:37:00;Nicholas Parrish;drinks
11637;11:37:00;Erik Harper;fruit
11638;11:37:00;Sherri Moore;fruit
11639;11:37:00;James Hubbard;checkout and leave
11640;11:37:00;Courtney Wright;entrance
11641;11:37:00;Haley Glass;entrance
11642;11:37:00;Linda Carter;entrance
11643;11:38:00;Michelle Hunt;dairy
11644;11:38:00;Sierra Zhang;drinks
11645;11:38:00;Scott Collins;dairy
11646;11:38:00;Lisa Klein;checkout and leave
11647;11:38:00;Sean Bauer;drinks
11648;11:38:00;Warren Thompson;dairy
11649;11:38:00;Shannon Carlson;drinks
11650;11:38:00;Hannah Keith;fruit
11651;11:38:00;Wayne Pearson;drinks
11652;11:38:00;John Huber;dairy
11653;11:38:00;Ariel Hammond;dairy
11654;11:38:00;Andrew Bowman;fruit
11655;11:38:00;Fred Campbell;drinks
11656;11:38:00;Cynthia Blanchard;drinks
11657;11:38:00;Nicholas Parrish;fruit
11658;11:38:00;Erik Harper;drinks
11659;11:38:00;Sherri Moore;spices
11660;11:38:00;Courtney Wright;drinks
11661;11:38:00;Haley Glass;drinks
11662;11:38:00;Linda Carter;drinks
11663;11:38:00;Kevin Collins;entrance
11664;11:38:00;William Warren;entrance
11665;11:38:00;Linda Montes;entrance
11666;11:38:00;Steven Frost;entrance
11667;11:38:00;Daniel Taylor;entrance
11668;11:38:00;Jessica Aguilar;entrance
11669;11:39:00;Michelle Hunt;checkout and leave
11670;11:39:00;Sierra Zhang;fruit
11671;11:39:00;Scott Collins;spices
11672;11:39:00;Sean Bauer;dairy
11673;11:39:00;Warren Thompson;checkout and leave
11674;11:39:00;Shannon Carlson;dairy
11675;11:39:00;Hannah Keith;checkout and leave
11676;11:39:00;Wayne Pearson;drinks
11677;11:39:00;John Huber;dairy
11678;11:39:00;Ariel Hammond;fruit
11679;11:39:00;Andrew Bowman;dairy
11680;11:39:00;Fred Campbell;spices
11681;11:39:00;Cynthia Blanchard;fruit
11682;11:39:00;Nicholas Parrish;fruit
11683;11:39:00;Erik Harper;checkout and leave
11684;11:39:00;Sherri Moore;fruit
11685;11:39:00;Courtney Wright;checkout and leave
11686;11:39:00;Haley Glass;drinks
11687;11:39:00;Linda Carter;dairy
11688;11:39:00;Kevin Collins;spices
11689;11:39:00;William Warren;fruit
11690;11:39:00;Linda Montes;spices
11691;11:39:00;Steven Frost;spices
11692;11:39:00;Daniel Taylor;drinks
11693;11:39:00;Jessica Aguilar;drinks
11694;11:39:00;Susan Martin;entrance
11695;11:39:00;Justin Morales;entrance
11696;11:39:00;Michael Dominguez;entrance
11697;11:39:00;Ronnie Cervantes;entrance
11698;11:39:00;Calvin Dalton;entrance
11699;11:39:00;Teresa Howard;entrance
11700;11:39:00;Billy Walker;entrance
11701;11:39:00;Thomas Shaw;entrance
11702;11:40:00;Sierra Zhang;dairy
11703;11:40:00;Scott Collins;fruit
11704;11:40:00;Sean Bauer;fruit
11705;11:40:00;Shannon Carlson;drinks
11706;11:40:00;Wayne Pearson;fruit
11707;11:40:00;John Huber;checkout and leave
11708;11:40:00;Ariel Hammond;checkout and leave
11709;11:40:00;Andrew Bowman;dairy
11710;11:40:00;Fred Campbell;dairy
11711;11:40:00;Cynthia Blanchard;fruit
11712;11:40:00;Nicholas Parrish;spices
11713;11:40:00;Sherri Moore;checkout and leave
11714;11:40:00;Haley Glass;dairy
11715;11:40:00;Linda Carter;fruit
11716;11:40:00;Kevin Collins;fruit
11717;11:40:00;William Warren;dairy
11718;11:40:00;Linda Montes;dairy
11719;11:40:00;Steven Frost;fruit
11720;11:40:00;Daniel Taylor;checkout and leave
11721;11:40:00;Jessica Aguilar;dairy
11722;11:40:00;Susan Martin;dairy
11723;11:40:00;Justin Morales;dairy
11724;11:40:00;Michael Dominguez;drinks
11725;11:40:00;Ronnie Cervantes;dairy
11726;11:40:00;Calvin Dalton;fruit
11727;11:40:00;Teresa Howard;drinks
11728;11:40:00;Billy Walker;drinks
11729;11:40:00;Thomas Shaw;fruit
11730;11:40:00;Kenneth Kirk;entrance
11731;11:40:00;Joshua Burgess;entrance
11732;11:41:00;Sierra Zhang;drinks
11733;11:41:00;Scott Collins;drinks
11734;11:41:00;Sean Bauer;drinks
11735;11:41:00;Shannon Carlson;fruit
11736;11:41:00;Wayne Pearson;drinks
11737;11:41:00;Ariel Hammond;checkout and leave
11738;11:41:00;Andrew Bowman;checkout and leave
11739;11:41:00;Fred Campbell;dairy
11740;11:41:00;Cynthia Blanchard;dairy
11741;11:41:00;Nicholas Parrish;drinks
11742;11:41:00;Haley Glass;dairy
11743;11:41:00;Linda Carter;drinks
11744;11:41:00;Kevin Collins;fruit
11745;11:41:00;William Warren;checkout and leave
11746;11:41:00;Linda Montes;dairy
11747;11:41:00;Steven Frost;spices
11748;11:41:00;Jessica Aguilar;drinks
11749;11:41:00;Susan Martin;dairy
11750;11:41:00;Justin Morales;drinks
11751;11:41:00;Michael Dominguez;fruit
11752;11:41:00;Ronnie Cervantes;checkout and leave
11753;11:41:00;Calvin Dalton;drinks
11754;11:41:00;Teresa Howard;checkout and leave
11755;11:41:00;Billy Walker;dairy
11756;11:41:00;Thomas Shaw;checkout and leave
11757;11:41:00;Kenneth Kirk;dairy
11758;11:41:00;Joshua Burgess;dairy
11759;11:41:00;Micheal Thompson;entrance
11760;11:41:00;Shelly Hurst;entrance
11761;11:41:00;Sonya Ortega;entrance
11762;11:41:00;John Sparks;entrance
11763;11:42:00;Sierra Zhang;fruit
11764;11:42:00;Scott Collins;drinks
11765;11:42:00;Sean Bauer;dairy
11766;11:42:00;Shannon Carlson;dairy
11767;11:42:00;Wayne Pearson;dairy
11768;11:42:00;Andrew Bowman;checkout and leave
11769;11:42:00;Fred Campbell;fruit
11770;11:42:00;Cynthia Blanchard;fruit
11771;11:42:00;Nicholas Parrish;checkout and leave
11772;11:42:00;Haley Glass;drinks
11773;11:42:00;Linda Carter;drinks
11774;11:42:00;Kevin Collins;fruit
11775;11:42:00;Linda Montes;spices
11776;11:42:00;Steven Frost;drinks
11777;11:42:00;Jessica Aguilar;drinks
11778;11:42:00;Susan Martin;fruit
11779;11:42:00;Justin Morales;dairy
11780;11:42:00;Michael Dominguez;dairy
11781;11:42:00;Calvin Dalton;dairy
11782;11:42:00;Billy Walker;drinks
11783;11:42:00;Kenneth Kirk;checkout and leave
11784;11:42:00;Joshua Burgess;drinks
11785;11:42:00;Micheal Thompson;dairy
11786;11:42:00;Shelly Hurst;dairy
11787;11:42:00;Sonya Ortega;spices
11788;11:42:00;John Sparks;dairy
11789;11:42:00;Annette Hughes;entrance
11790;11:42:00;Michael Love;entrance
11791;11:42:00;Laurie Taylor;entrance
11792;11:43:00;Sierra Zhang;dairy
11793;11:43:00;Scott Collins;checkout and leave
11794;11:43:00;Sean Bauer;checkout and leave
11795;11:43:00;Shannon Carlson;checkout and leave
11796;11:43:00;Wayne Pearson;spices
11797;11:43:00;Fred Campbell;spices
11798;11:43:00;Cynthia Blanchard;checkout and leave
11799;11:43:00;Haley Glass;fruit
11800;11:43:00;Linda Carter;fruit
11801;11:43:00;Kevin Collins;fruit
11802;11:43:00;Linda Montes;dairy
11803;11:43:00;Steven Frost;dairy
11804;11:43:00;Jessica Aguilar;dairy
11805;11:43:00;Susan Martin;dairy
11806;11:43:00;Justin Morales;drinks
11807;11:43:00;Michael Dominguez;drinks
11808;11:43:00;Calvin Dalton;spices
11809;11:43:00;Billy Walker;drinks
11810;11:43:00;Joshua Burgess;dairy
11811;11:43:00;Micheal Thompson;dairy
11812;11:43:00;Shelly Hurst;drinks
11813;11:43:00;Sonya Ortega;drinks
11814;11:43:00;John Sparks;drinks
11815;11:43:00;Annette Hughes;spices
11816;11:43:00;Michael Love;dairy
11817;11:43:00;Laurie Taylor;drinks
11818;11:43:00;Anthony Ball;entrance
11819;11:43:00;Joshua Miller;entrance
11820;11:43:00;Derrick Griffin;entrance
11821;11:43:00;Sharon Morales;entrance
11822;11:43:00;Rebecca Mckenzie;entrance
11823;11:44:00;Sierra Zhang;dairy
11824;11:44:00;Sean Bauer;checkout and leave
11825;11:44:00;Wayne Pearson;spices
11826;11:44:00;Fred Campbell;spices
11827;11:44:00;Haley Glass;dairy
11828;11:44:00;Linda Carter;drinks
11829;11:44:00;Kevin Collins;fruit
11830;11:44:00;Linda Montes;drinks
11831;11:44:00;Steven Frost;fruit
11832;11:44:00;Jessica Aguilar;drinks
11833;11:44:00;Susan Martin;dairy
11834;11:44:00;Justin Morales;drinks
11835;11:44:00;Michael Dominguez;fruit
11836;11:44:00;Calvin Dalton;fruit
11837;11:44:00;Billy Walker;fruit
11838;11:44:00;Joshua Burgess;checkout and leave
11839;11:44:00;Micheal Thompson;dairy
11840;11:44:00;Shelly Hurst;dairy
11841;11:44:00;Sonya Ortega;dairy
11842;11:44:00;John Sparks;checkout and leave
11843;11:44:00;Annette Hughes;checkout and leave
11844;11:44:00;Michael Love;drinks
11845;11:44:00;Laurie Taylor;fruit
11846;11:44:00;Anthony Ball;dairy
11847;11:44:00;Joshua Miller;dairy
11848;11:44:00;Derrick Griffin;dairy
11849;11:44:00;Sharon Morales;fruit
11850;11:44:00;Rebecca Mckenzie;fruit
11851;11:44:00;Melissa Jackson;entrance
11852;11:45:00;Sierra Zhang;checkout and leave
11853;11:45:00;Wayne Pearson;dairy
11854;11:45:00;Fred Campbell;dairy
11855;11:45:00;Haley Glass;spices
11856;11:45:00;Linda Carter;dairy
11857;11:45:00;Kevin Collins;drinks
11858;11:45:00;Linda Montes;drinks
11859;11:45:00;Steven Frost;drinks
11860;11:45:00;Jessica Aguilar;fruit
11861;11:45:00;Susan Martin;dairy
11862;11:45:00;Justin Morales;drinks
11863;11:45:00;Michael Dominguez;drinks
11864;11:45:00;Calvin Dalton;dairy
11865;11:45:00;Billy Walker;fruit
11866;11:45:00;Micheal Thompson;drinks
11867;11:45:00;Shelly Hurst;checkout and leave
11868;11:45:00;Sonya Ortega;dairy
11869;11:45:00;Annette Hughes;checkout and leave
11870;11:45:00;Michael Love;fruit
11871;11:45:00;Laurie Taylor;dairy
11872;11:45:00;Anthony Ball;dairy
11873;11:45:00;Joshua Miller;dairy
11874;11:45:00;Derrick Griffin;drinks
11875;11:45:00;Sharon Morales;fruit
11876;11:45:00;Rebecca Mckenzie;dairy
11877;11:45:00;Melissa Jackson;spices
11878;11:45:00;Tamara Roberts;entrance
11879;11:45:00;Kimberly Davis PhD;entrance
11880;11:46:00;Wayne Pearson;fruit
11881;11:46:00;Fred Campbell;checkout and leave
11882;11:46:00;Haley Glass;dairy
11883;11:46:00;Linda Carter;dairy
11884;11:46:00;Kevin Collins;checkout and leave
11885;11:46:00;Linda Montes;dairy
11886;11:46:00;Steven Frost;fruit
11887;11:46:00;Jessica Aguilar;spices
11888;11:46:00;Susan Martin;spices
