;time;customer;location
4820;08:43:00;Lori Nichols MD;entrance
4821;08:43:00;Robert Boyle;entrance
4822;08:44:00;Michael Cook;fruit
4823;08:44:00;Robert Morris;fruit
4824;08:44:00;Shawn Romero;spices
4825;08:44:00;Leah Watkins;spices
4826;08:44:00;Paul Rivera;spices
4827;08:44:00;Michael Nelson;fruit
4828;08:44:00;Thomas Hernandez;spices
4829;08:44:00;James Taylor;dairy
4830;08:44:00;Mary Klein;drinks
4831;08:44:00;Sarah Johnson;dairy
4832;08:44:00;Sarah Bell;checkout and leave
4833;08:44:00;Andrea Cervantes;fruit
4834;08:44:00;Robert Mcmahon;drinks
4835;08:44:00;Amy Black;drinks
4836;08:44:00;Ashley Hamilton;drinks
4837;08:44:00;Joshua Hansen;fruit
4838;08:44:00;Lisa Robertson;fruit
4839;08:44:00;Mindy Lang;spices
4840;08:44:00;Mark Davis;dairy
4841;08:44:00;David Mcpherson;checkout and leave
4842;08:44:00;Brittany Carter;spices
4843;08:44:00;Kevin Martinez;dairy
4844;08:44:00;Scott Johnson;drinks
4845;08:44:00;Sergio Thomas;checkout and leave
4846;08:44:00;Jordan Dillon;drinks
4847;08:44:00;Gordon Moore;dairy
4848;08:44:00;Casey Liu;dairy
4849;08:44:00;Leah Jackson;drinks
4850;08:44:00;Joseph Morton;drinks
4851;08:44:00;Jeffrey Cherry;spices
4852;08:44:00;Kristina Underwood;dairy
4853;08:44:00;Bruce Ellison;dairy
4854;08:44:00;Joshua Martin;checkout and leave
4855;08:44:00;Tristan Reilly;dairy
4856;08:44:00;Aaron Thornton;drinks
4857;08:44:00;Meghan Ortiz;dairy
4858;08:44:00;James Roberts;drinks
4859;08:44:00;Mr. Troy Fitzpatrick;fruit
4860;08:44:00;Ronald Fletcher;dairy
4861;08:44:00;Nicole Weber;dairy
4862;08:44:00;Timothy Mcdonald;dairy
4863;08:44:00;Danny Washington;fruit
4864;08:44:00;John Lowe;dairy
4865;08:44:00;Shari Merritt;dairy
4866;08:44:00;Tracey Shea;spices
4867;08:44:00;Mr. Jason Garcia;dairy
4868;08:44:00;Ronald Moyer;dairy
4869;08:44:00;Angela Stewart;fruit
4870;08:44:00;Barbara Kelley;drinks
4871;08:44:00;Cory Alvarez;spices
4872;08:44:00;Carlos Dunn;fruit
4873;08:44:00;Anthony Coleman;dairy
4874;08:44:00;Paul Jones;dairy
4875;08:44:00;Lori Nichols MD;spices
4876;08:44:00;Robert Boyle;dairy
4877;08:44:00;Tonya Baker;entrance
4878;08:44:00;Bradley Shaw;entrance
4879;08:44:00;Kristi Bautista;entrance
4880;08:45:00;Michael Cook;dairy
4881;08:45:00;Robert Morris;checkout and leave
4882;08:45:00;Shawn Romero;dairy
4883;08:45:00;Leah Watkins;dairy
4884;08:45:00;Paul Rivera;dairy
4885;08:45:00;Michael Nelson;drinks
4886;08:45:00;Thomas Hernandez;spices
4887;08:45:00;James Taylor;dairy
4888;08:45:00;Mary Klein;drinks
4889;08:45:00;Sarah Johnson;drinks
4890;08:45:00;Andrea Cervantes;spices
4891;08:45:00;Robert Mcmahon;dairy
4892;08:45:00;Amy Black;spices
4893;08:45:00;Ashley Hamilton;fruit
4894;08:45:00;Joshua Hansen;checkout and leave
4895;08:45:00;Lisa Robertson;dairy
4896;08:45:00;Mindy Lang;fruit
4897;08:45:00;Mark Davis;drinks
4898;08:45:00;Brittany Carter;drinks
4899;08:45:00;Kevin Martinez;dairy
4900;08:45:00;Scott Johnson;dairy
4901;08:45:00;Jordan Dillon;checkout and leave
4902;08:45:00;Gordon Moore;dairy
4903;08:45:00;Casey Liu;fruit
4904;08:45:00;Leah Jackson;drinks
4905;08:45:00;Joseph Morton;drinks
4906;08:45:00;Jeffrey Cherry;dairy
4907;08:45:00;Kristina Underwood;fruit
4908;08:45:00;Bruce Ellison;checkout and leave
4909;08:45:00;Tristan Reilly;checkout and leave
4910;08:45:00;Aaron Thornton;checkout and leave
4911;08:45:00;Meghan Ortiz;dairy
4912;08:45:00;James Roberts;drinks
4913;08:45:00;Mr. Troy Fitzpatrick;checkout and leave
4914;08:45:00;Ronald Fletcher;fruit
4915;08:45:00;Nicole Weber;dairy
4916;08:45:00;Timothy Mcdonald;fruit
4917;08:45:00;Danny Washington;drinks
4918;08:45:00;John Lowe;spices
4919;08:45:00;Shari Merritt;fruit
4920;08:45:00;Tracey Shea;fruit
4921;08:45:00;Mr. Jason Garcia;fruit
4922;08:45:00;Ronald Moyer;drinks
4923;08:45:00;Angela Stewart;drinks
4924;08:45:00;Barbara Kelley;spices
4925;08:45:00;Cory Alvarez;checkout and leave
4926;08:45:00;Carlos Dunn;dairy
4927;08:45:00;Anthony Coleman;spices
4928;08:45:00;Paul Jones;checkout and leave
4929;08:45:00;Lori Nichols MD;dairy
4930;08:45:00;Robert Boyle;drinks
4931;08:45:00;Tonya Baker;fruit
4932;08:45:00;Bradley Shaw;fruit
4933;08:45:00;Kristi Bautista;fruit
4934;08:45:00;Adam Hatfield;entrance
4935;08:45:00;Zachary Vasquez;entrance
4936;08:45:00;Richard Nelson;entrance
4937;08:45:00;Aaron Thomas;entrance
4938;08:46:00;Michael Cook;drinks
4939;08:46:00;Shawn Romero;fruit
4940;08:46:00;Leah Watkins;fruit
4941;08:46:00;Paul Rivera;drinks
4942;08:46:00;Michael Nelson;checkout and leave
4943;08:46:00;Thomas Hernandez;checkout and leave
4944;08:46:00;James Taylor;drinks
4945;08:46:00;Mary Klein;dairy
4946;08:46:00;Sarah Johnson;dairy
4947;08:46:00;Andrea Cervantes;fruit
4948;08:46:00;Robert Mcmahon;dairy
4949;08:46:00;Amy Black;spices
4950;08:46:00;Ashley Hamilton;checkout and leave
4951;08:46:00;Lisa Robertson;checkout and leave
4952;08:46:00;Mindy Lang;spices
4953;08:46:00;Mark Davis;fruit
4954;08:46:00;Brittany Carter;checkout and leave
4955;08:46:00;Kevin Martinez;fruit
4956;08:46:00;Scott Johnson;dairy
4957;08:46:00;Gordon Moore;fruit
4958;08:46:00;Casey Liu;spices
4959;08:46:00;Leah Jackson;fruit
4960;08:46:00;Joseph Morton;spices
4961;08:46:00;Jeffrey Cherry;drinks
4962;08:46:00;Kristina Underwood;fruit
4963;08:46:00;Tristan Reilly;checkout and leave
4964;08:46:00;Meghan Ortiz;dairy
4965;08:46:00;James Roberts;dairy
4966;08:46:00;Ronald Fletcher;spices
4967;08:46:00;Nicole Weber;checkout and leave
4968;08:46:00;Timothy Mcdonald;fruit
4969;08:46:00;Danny Washington;dairy
4970;08:46:00;John Lowe;drinks
4971;08:46:00;Shari Merritt;dairy
4972;08:46:00;Tracey Shea;dairy
4973;08:46:00;Mr. Jason Garcia;fruit
4974;08:46:00;Ronald Moyer;fruit
4975;08:46:00;Angela Stewart;dairy
4976;08:46:00;Barbara Kelley;fruit
4977;08:46:00;Carlos Dunn;dairy
4978;08:46:00;Anthony Coleman;fruit
4979;08:46:00;Lori Nichols MD;dairy
4980;08:46:00;Robert Boyle;dairy
4981;08:46:00;Tonya Baker;dairy
4982;08:46:00;Bradley Shaw;dairy
4983;08:46:00;Kristi Bautista;checkout and leave
4984;08:46:00;Adam Hatfield;drinks
4985;08:46:00;Zachary Vasquez;fruit
4986;08:46:00;Richard Nelson;drinks
4987;08:46:00;Aaron Thomas;fruit
4988;08:46:00;Anthony Davis;entrance
4989;08:46:00;Antonio Holloway;entrance
4990;08:46:00;Theresa Washington;entrance
4991;08:46:00;Corey Brown;entrance
4992;08:46:00;Jennifer Meyers;entrance
4993;08:46:00;Mariah Davis;entrance
4994;08:47:00;Michael Cook;dairy
4995;08:47:00;Shawn Romero;fruit
4996;08:47:00;Leah Watkins;fruit
4997;08:47:00;Paul Rivera;drinks
4998;08:47:00;Thomas Hernandez;checkout and leave
4999;08:47:00;James Taylor;dairy
5000;08:47:00;Mary Klein;fruit
5001;08:47:00;Sarah Johnson;fruit
5002;08:47:00;Andrea Cervantes;checkout and leave
5003;08:47:00;Robert Mcmahon;spices
5004;08:47:00;Amy Black;fruit
5005;08:47:00;Lisa Robertson;checkout and leave
5006;08:47:00;Mindy Lang;fruit
5007;08:47:00;Mark Davis;dairy
5008;08:47:00;Kevin Martinez;drinks
5009;08:47:00;Scott Johnson;dairy
5010;08:47:00;Gordon Moore;checkout and leave
5011;08:47:00;Casey Liu;fruit
5012;08:47:00;Leah Jackson;fruit
5013;08:47:00;Joseph Morton;checkout and leave
5014;08:47:00;Jeffrey Cherry;checkout and leave
5015;08:47:00;Kristina Underwood;checkout and leave
5016;08:47:00;Meghan Ortiz;dairy
5017;08:47:00;James Roberts;checkout and leave
5018;08:47:00;Ronald Fletcher;checkout and leave
5019;08:47:00;Timothy Mcdonald;dairy
5020;08:47:00;Danny Washington;fruit
5021;08:47:00;John Lowe;dairy
5022;08:47:00;Shari Merritt;drinks
5023;08:47:00;Tracey Shea;fruit
5024;08:47:00;Mr. Jason Garcia;dairy
5025;08:47:00;Ronald Moyer;spices
5026;08:47:00;Angela Stewart;drinks
5027;08:47:00;Barbara Kelley;dairy
5028;08:47:00;Carlos Dunn;checkout and leave
5029;08:47:00;Anthony Coleman;spices
5030;08:47:00;Lori Nichols MD;dairy
5031;08:47:00;Robert Boyle;dairy
5032;08:47:00;Tonya Baker;spices
5033;08:47:00;Bradley Shaw;fruit
5034;08:47:00;Adam Hatfield;dairy
5035;08:47:00;Zachary Vasquez;dairy
5036;08:47:00;Richard Nelson;dairy
5037;08:47:00;Aaron Thomas;dairy
5038;08:47:00;Anthony Davis;fruit
5039;08:47:00;Antonio Holloway;fruit
5040;08:47:00;Theresa Washington;dairy
5041;08:47:00;Corey Brown;fruit
5042;08:47:00;Jennifer Meyers;drinks
5043;08:47:00;Mariah Davis;fruit
5044;08:47:00;Michelle Jennings;entrance
5045;08:47:00;Melinda Shepherd;entrance
5046;08:47:00;Amber Townsend;entrance
5047;08:47:00;Debra Lara;entrance
5048;08:47:00;Casey Alexander;entrance
5049;08:48:00;Michael Cook;drinks
5050;08:48:00;Shawn Romero;fruit
5051;08:48:00;Leah Watkins;spices
5052;08:48:00;Paul Rivera;drinks
5053;08:48:00;James Taylor;spices
5054;08:48:00;Mary Klein;dairy
5055;08:48:00;Sarah Johnson;fruit
5056;08:48:00;Robert Mcmahon;checkout and leave
5057;08:48:00;Amy Black;drinks
5058;08:48:00;Mindy Lang;drinks
5059;08:48:00;Mark Davis;fruit
5060;08:48:00;Kevin Martinez;fruit
5061;08:48:00;Scott Johnson;drinks
5062;08:48:00;Casey Liu;dairy
5063;08:48:00;Leah Jackson;dairy
5064;08:48:00;Jeffrey Cherry;checkout and leave
5065;08:48:00;Meghan Ortiz;drinks
5066;08:48:00;Ronald Fletcher;checkout and leave
5067;08:48:00;Timothy Mcdonald;drinks
5068;08:48:00;Danny Washington;fruit
5069;08:48:00;John Lowe;drinks
5070;08:48:00;Shari Merritt;checkout and leave
5071;08:48:00;Tracey Shea;fruit
5072;08:48:00;Mr. Jason Garcia;checkout and leave
5073;08:48:00;Ronald Moyer;dairy
5074;08:48:00;Angela Stewart;drinks
5075;08:48:00;Barbara Kelley;dairy
5076;08:48:00;Anthony Coleman;drinks
5077;08:48:00;Lori Nichols MD;dairy
5078;08:48:00;Robert Boyle;fruit
5079;08:48:00;Tonya Baker;drinks
5080;08:48:00;Bradley Shaw;drinks
5081;08:48:00;Adam Hatfield;spices
5082;08:48:00;Zachary Vasquez;fruit
5083;08:48:00;Richard Nelson;fruit
5084;08:48:00;Aaron Thomas;fruit
5085;08:48:00;Anthony Davis;dairy
5086;08:48:00;Antonio Holloway;drinks
5087;08:48:00;Theresa Washington;drinks
5088;08:48:00;Corey Brown;spices
5089;08:48:00;Jennifer Meyers;fruit
5090;08:48:00;Mariah Davis;drinks
5091;08:48:00;Michelle Jennings;drinks
5092;08:48:00;Melinda Shepherd;spices
5093;08:48:00;Amber Townsend;dairy
5094;08:48:00;Debra Lara;spices
5095;08:48:00;Casey Alexander;fruit
5096;08:48:00;Brian Atkins;entrance
5097;08:48:00;Susan Nguyen;entrance
5098;08:48:00;Benjamin Watson;entrance
5099;08:48:00;Edward Lamb;entrance
5100;08:48:00;Thomas Anderson;entrance
5101;08:48:00;Mike Morris;entrance
5102;08:48:00;Brian Ramirez;entrance
5103;08:48:00;Patrick Dunn;entrance
5104;08:48:00;Nicolas Lindsey;entrance
5105;08:48:00;Christy Freeman;entrance
5106;08:49:00;Michael Cook;fruit
5107;08:49:00;Shawn Romero;fruit
5108;08:49:00;Leah Watkins;drinks
5109;08:49:00;Paul Rivera;dairy
5110;08:49:00;James Taylor;fruit
5111;08:49:00;Mary Klein;dairy
5112;08:49:00;Sarah Johnson;checkout and leave
5113;08:49:00;Amy Black;checkout and leave
5114;08:49:00;Mindy Lang;spices
5115;08:49:00;Mark Davis;drinks
5116;08:49:00;Kevin Martinez;dairy
5117;08:49:00;Scott Johnson;dairy
5118;08:49:00;Casey Liu;dairy
5119;08:49:00;Leah Jackson;spices
5120;08:49:00;Meghan Ortiz;dairy
5121;08:49:00;Timothy Mcdonald;dairy
5122;08:49:00;Danny Washington;dairy
5123;08:49:00;John Lowe;dairy
5124;08:49:00;Tracey Shea;checkout and leave
5125;08:49:00;Ronald Moyer;dairy
5126;08:49:00;Angela Stewart;dairy
5127;08:49:00;Barbara Kelley;fruit
5128;08:49:00;Anthony Coleman;fruit
5129;08:49:00;Lori Nichols MD;dairy
5130;08:49:00;Robert Boyle;checkout and leave
5131;08:49:00;Tonya Baker;checkout and leave
5132;08:49:00;Bradley Shaw;drinks
5133;08:49:00;Adam Hatfield;dairy
5134;08:49:00;Zachary Vasquez;checkout and leave
5135;08:49:00;Richard Nelson;dairy
5136;08:49:00;Aaron Thomas;fruit
5137;08:49:00;Anthony Davis;fruit
5138;08:49:00;Antonio Holloway;dairy
5139;08:49:00;Theresa Washington;checkout and leave
5140;08:49:00;Corey Brown;dairy
5141;08:49:00;Jennifer Meyers;spices
5142;08:49:00;Mariah Davis;dairy
5143;08:49:00;Michelle Jennings;dairy
5144;08:49:00;Melinda Shepherd;fruit
5145;08:49:00;Amber Townsend;spices
5146;08:49:00;Debra Lara;drinks
5147;08:49:00;Casey Alexander;dairy
5148;08:49:00;Brian Atkins;spices
5149;08:49:00;Susan Nguyen;drinks
5150;08:49:00;Benjamin Watson;spices
5151;08:49:00;Edward Lamb;dairy
5152;08:49:00;Thomas Anderson;spices
5153;08:49:00;Mike Morris;spices
5154;08:49:00;Brian Ramirez;drinks
5155;08:49:00;Patrick Dunn;drinks
5156;08:49:00;Nicolas Lindsey;dairy
5157;08:49:00;Christy Freeman;spices
5158;08:49:00;Michele Reyes;entrance
5159;08:49:00;Nancy Gomez;entrance
5160;08:49:00;Christopher Horne;entrance
5161;08:49:00;Sarah Rose;entrance
5162;08:49:00;Russell Harris;entrance
5163;08:49:00;Jermaine Martinez;entrance
5164;08:49:00;Cristina Marsh;entrance
5165;08:50:00;Michael Cook;checkout and leave
5166;08:50:00;Shawn Romero;fruit
5167;08:50:00;Leah Watkins;fruit
5168;08:50:00;Paul Rivera;dairy
5169;08:50:00;James Taylor;dairy
5170;08:50:00;Mary Klein;fruit
5171;08:50:00;Amy Black;checkout and leave
5172;08:50:00;Mindy Lang;checkout and leave
5173;08:50:00;Mark Davis;drinks
5174;08:50:00;Kevin Martinez;drinks
5175;08:50:00;Scott Johnson;fruit
5176;08:50:00;Casey Liu;fruit
5177;08:50:00;Leah Jackson;drinks
5178;08:50:00;Meghan Ortiz;drinks
5179;08:50:00;Timothy Mcdonald;dairy
5180;08:50:00;Danny Washington;drinks
5181;08:50:00;John Lowe;dairy
5182;08:50:00;Ronald Moyer;checkout and leave
5183;08:50:00;Angela Stewart;checkout and leave
5184;08:50:00;Barbara Kelley;dairy
5185;08:50:00;Anthony Coleman;fruit
5186;08:50:00;Lori Nichols MD;dairy
5187;08:50:00;Tonya Baker;checkout and leave
5188;08:50:00;Bradley Shaw;checkout and leave
5189;08:50:00;Adam Hatfield;drinks
5190;08:50:00;Richard Nelson;checkout and leave
5191;08:50:00;Aaron Thomas;spices
5192;08:50:00;Anthony Davis;fruit
5193;08:50:00;Antonio Holloway;dairy
5194;08:50:00;Corey Brown;dairy
5195;08:50:00;Jennifer Meyers;checkout and leave
5196;08:50:00;Mariah Davis;checkout and leave
5197;08:50:00;Michelle Jennings;dairy
5198;08:50:00;Melinda Shepherd;dairy
5199;08:50:00;Amber Townsend;drinks
5200;08:50:00;Debra Lara;dairy
5201;08:50:00;Casey Alexander;fruit
5202;08:50:00;Brian Atkins;drinks
5203;08:50:00;Susan Nguyen;dairy
5204;08:50:00;Benjamin Watson;dairy
5205;08:50:00;Edward Lamb;fruit
5206;08:50:00;Thomas Anderson;fruit
5207;08:50:00;Mike Morris;drinks
5208;08:50:00;Brian Ramirez;dairy
5209;08:50:00;Patrick Dunn;fruit
5210;08:50:00;Nicolas Lindsey;dairy
5211;08:50:00;Christy Freeman;drinks
5212;08:50:00;Michele Reyes;dairy
5213;08:50:00;Nancy Gomez;fruit
5214;08:50:00;Christopher Horne;fruit
5215;08:50:00;Sarah Rose;spices
5216;08:50:00;Russell Harris;spices
5217;08:50:00;Jermaine Martinez;dairy
5218;08:50:00;Cristina Marsh;spices
5219;08:50:00;David Miller;entrance
5220;08:50:00;Jillian Jackson;entrance
5221;08:50:00;Heather Ritter;entrance
5222;08:50:00;William Stokes;entrance
5223;08:50:00;Jeffrey Bautista;entrance
5224;08:51:00;Shawn Romero;spices
5225;08:51:00;Leah Watkins;dairy
5226;08:51:00;Paul Rivera;dairy
5227;08:51:00;James Taylor;dairy
5228;08:51:00;Mary Klein;spices
5229;08:51:00;Mindy Lang;checkout and leave
5230;08:51:00;Mark Davis;fruit
5231;08:51:00;Kevin Martinez;dairy
5232;08:51:00;Scott Johnson;dairy
5233;08:51:00;Casey Liu;dairy
5234;08:51:00;Leah Jackson;dairy
5235;08:51:00;Meghan Ortiz;dairy
5236;08:51:00;Timothy Mcdonald;drinks
5237;08:51:00;Danny Washington;spices
5238;08:51:00;John Lowe;drinks
5239;08:51:00;Angela Stewart;checkout and leave
5240;08:51:00;Barbara Kelley;drinks
5241;08:51:00;Anthony Coleman;dairy
5242;08:51:00;Lori Nichols MD;checkout and leave
5243;08:51:00;Bradley Shaw;checkout and leave
5244;08:51:00;Adam Hatfield;dairy
5245;08:51:00;Aaron Thomas;fruit
5246;08:51:00;Anthony Davis;checkout and leave
5247;08:51:00;Antonio Holloway;spices
5248;08:51:00;Corey Brown;dairy
5249;08:51:00;Mariah Davis;checkout and leave
5250;08:51:00;Michelle Jennings;spices
5251;08:51:00;Melinda Shepherd;fruit
5252;08:51:00;Amber Townsend;dairy
5253;08:51:00;Debra Lara;dairy
5254;08:51:00;Casey Alexander;dairy
5255;08:51:00;Brian Atkins;checkout and leave
5256;08:51:00;Susan Nguyen;fruit
5257;08:51:00;Benjamin Watson;checkout and leave
5258;08:51:00;Edward Lamb;spices
5259;08:51:00;Thomas Anderson;drinks
5260;08:51:00;Mike Morris;dairy
5261;08:51:00;Brian Ramirez;dairy
5262;08:51:00;Patrick Dunn;dairy
5263;08:51:00;Nicolas Lindsey;dairy
5264;08:51:00;Christy Freeman;fruit
5265;08:51:00;Michele Reyes;checkout and leave
5266;08:51:00;Nancy Gomez;dairy
5267;08:51:00;Christopher Horne;dairy
5268;08:51:00;Sarah Rose;drinks
5269;08:51:00;Russell Harris;checkout and leave
5270;08:51:00;Jermaine Martinez;spices
5271;08:51:00;Cristina Marsh;dairy
5272;08:51:00;David Miller;spices
5273;08:51:00;Jillian Jackson;spices
5274;08:51:00;Heather Ritter;spices
5275;08:51:00;William Stokes;spices
5276;08:51:00;Jeffrey Bautista;spices
5277;08:51:00;Michael Cuevas;entrance
5278;08:51:00;Nathan Allen;entrance
5279;08:51:00;Kenneth Coleman;entrance
5280;08:51:00;Thomas Warren;entrance
5281;08:51:00;Benjamin Jordan;entrance
5282;08:51:00;Elizabeth Marshall;entrance
5283;08:51:00;Lisa Garcia;entrance
5284;08:52:00;Shawn Romero;fruit
5285;08:52:00;Leah Watkins;spices
5286;08:52:00;Paul Rivera;spices
5287;08:52:00;James Taylor;fruit
5288;08:52:00;Mary Klein;drinks
5289;08:52:00;Mark Davis;fruit
5290;08:52:00;Kevin Martinez;spices
5291;08:52:00;Scott Johnson;checkout and leave
5292;08:52:00;Casey Liu;dairy
5293;08:52:00;Leah Jackson;dairy
5294;08:52:00;Meghan Ortiz;dairy
5295;08:52:00;Timothy Mcdonald;dairy
5296;08:52:00;Danny Washington;checkout and leave
5297;08:52:00;John Lowe;dairy
5298;08:52:00;Barbara Kelley;fruit
5299;08:52:00;Anthony Coleman;dairy
5300;08:52:00;Bradley Shaw;checkout and leave
5301;08:52:00;Adam Hatfield;fruit
5302;08:52:00;Aaron Thomas;checkout and leave
5303;08:52:00;Antonio Holloway;dairy
5304;08:52:00;Corey Brown;fruit
5305;08:52:00;Michelle Jennings;drinks
5306;08:52:00;Melinda Shepherd;dairy
5307;08:52:00;Amber Townsend;drinks
5308;08:52:00;Debra Lara;spices
5309;08:52:00;Casey Alexander;dairy
5310;08:52:00;Susan Nguyen;fruit
5311;08:52:00;Edward Lamb;dairy
5312;08:52:00;Thomas Anderson;checkout and leave
5313;08:52:00;Mike Morris;dairy
5314;08:52:00;Brian Ramirez;drinks
5315;08:52:00;Patrick Dunn;checkout and leave
5316;08:52:00;Nicolas Lindsey;fruit
5317;08:52:00;Christy Freeman;drinks
5318;08:52:00;Nancy Gomez;drinks
5319;08:52:00;Christopher Horne;spices
5320;08:52:00;Sarah Rose;dairy
5321;08:52:00;Jermaine Martinez;dairy
5322;08:52:00;Cristina Marsh;drinks
5323;08:52:00;David Miller;checkout and leave
5324;08:52:00;Jillian Jackson;dairy
5325;08:52:00;Heather Ritter;drinks
5326;08:52:00;William Stokes;dairy
5327;08:52:00;Jeffrey Bautista;dairy
5328;08:52:00;Michael Cuevas;fruit
5329;08:52:00;Nathan Allen;dairy
5330;08:52:00;Kenneth Coleman;spices
5331;08:52:00;Thomas Warren;dairy
5332;08:52:00;Benjamin Jordan;dairy
5333;08:52:00;Elizabeth Marshall;fruit
5334;08:52:00;Lisa Garcia;dairy
5335;08:52:00;Steven Chan;entrance
5336;08:52:00;Jason Brown;entrance
5337;08:52:00;Thomas Ray;entrance
5338;08:52:00;Mrs. Sheila Davis;entrance
5339;08:52:00;Lucas Flores;entrance
5340;08:52:00;Shawn Hoover;entrance
5341;08:53:00;Shawn Romero;fruit
5342;08:53:00;Leah Watkins;fruit
5343;08:53:00;Paul Rivera;dairy
5344;08:53:00;James Taylor;checkout and leave
5345;08:53:00;Mary Klein;dairy
5346;08:53:00;Mark Davis;dairy
5347;08:53:00;Kevin Martinez;drinks
5348;08:53:00;Casey Liu;fruit
5349;08:53:00;Leah Jackson;drinks
5350;08:53:00;Meghan Ortiz;checkout and leave
5351;08:53:00;Timothy Mcdonald;dairy
5352;08:53:00;John Lowe;dairy
5353;08:53:00;Barbara Kelley;fruit
5354;08:53:00;Anthony Coleman;drinks
5355;08:53:00;Adam Hatfield;fruit
5356;08:53:00;Antonio Holloway;fruit
5357;08:53:00;Corey Brown;dairy
5358;08:53:00;Michelle Jennings;dairy
5359;08:53:00;Melinda Shepherd;drinks
5360;08:53:00;Amber Townsend;dairy
5361;08:53:00;Debra Lara;fruit
5362;08:53:00;Casey Alexander;dairy
5363;08:53:00;Susan Nguyen;dairy
5364;08:53:00;Edward Lamb;spices
5365;08:53:00;Mike Morris;checkout and leave
5366;08:53:00;Brian Ramirez;dairy
5367;08:53:00;Nicolas Lindsey;dairy
5368;08:53:00;Christy Freeman;dairy
5369;08:53:00;Nancy Gomez;dairy
5370;08:53:00;Christopher Horne;spices
5371;08:53:00;Sarah Rose;fruit
5372;08:53:00;Jermaine Martinez;drinks
5373;08:53:00;Cristina Marsh;fruit
5374;08:53:00;Jillian Jackson;spices
5375;08:53:00;Heather Ritter;spices
5376;08:53:00;William Stokes;checkout and leave
5377;08:53:00;Jeffrey Bautista;fruit
5378;08:53:00;Michael Cuevas;spices
5379;08:53:00;Nathan Allen;checkout and leave
5380;08:53:00;Kenneth Coleman;dairy
5381;08:53:00;Thomas Warren;fruit
5382;08:53:00;Benjamin Jordan;dairy
5383;08:53:00;Elizabeth Marshall;fruit
5384;08:53:00;Lisa Garcia;dairy
5385;08:53:00;Steven Chan;dairy
5386;08:53:00;Jason Brown;drinks
5387;08:53:00;Thomas Ray;drinks
5388;08:53:00;Mrs. Sheila Davis;spices
5389;08:53:00;Lucas Flores;spices
5390;08:53:00;Shawn Hoover;spices
5391;08:53:00;Karen Murray;entrance
5392;08:53:00;Gregory Salinas;entrance
5393;08:53:00;Erica Howard;entrance
5394;08:53:00;Matthew Miller;entrance
5395;08:53:00;Justin Doyle;entrance
5396;08:53:00;Michael Campbell;entrance
5397;08:53:00;Stephanie Barnes;entrance
5398;08:53:00;Victoria Jensen;entrance
5399;08:53:00;Daniel Walker;entrance
5400;08:54:00;Shawn Romero;drinks
5401;08:54:00;Leah Watkins;checkout and leave
5402;08:54:00;Paul Rivera;checkout and leave
5403;08:54:00;Mary Klein;dairy
5404;08:54:00;Mark Davis;dairy
5405;08:54:00;Kevin Martinez;checkout and leave
5406;08:54:00;Casey Liu;checkout and leave
5407;08:54:00;Leah Jackson;drinks
5408;08:54:00;Timothy Mcdonald;fruit
5409;08:54:00;John Lowe;dairy
5410;08:54:00;Barbara Kelley;spices
5411;08:54:00;Anthony Coleman;drinks
5412;08:54:00;Adam Hatfield;drinks
5413;08:54:00;Antonio Holloway;drinks
5414;08:54:00;Corey Brown;drinks
5415;08:54:00;Michelle Jennings;fruit
5416;08:54:00;Melinda Shepherd;drinks
5417;08:54:00;Amber Townsend;fruit
5418;08:54:00;Debra Lara;dairy
5419;08:54:00;Casey Alexander;checkout and leave
5420;08:54:00;Susan Nguyen;fruit
5421;08:54:00;Edward Lamb;fruit
5422;08:54:00;Brian Ramirez;fruit
5423;08:54:00;Nicolas Lindsey;checkout and leave
5424;08:54:00;Christy Freeman;dairy
5425;08:54:00;Nancy Gomez;drinks
5426;08:54:00;Christopher Horne;checkout and leave
5427;08:54:00;Sarah Rose;fruit
5428;08:54:00;Jermaine Martinez;drinks
5429;08:54:00;Cristina Marsh;dairy
5430;08:54:00;Jillian Jackson;dairy
5431;08:54:00;Heather Ritter;dairy
5432;08:54:00;Jeffrey Bautista;fruit
5433;08:54:00;Michael Cuevas;dairy
5434;08:54:00;Kenneth Coleman;dairy
5435;08:54:00;Thomas Warren;fruit
5436;08:54:00;Benjamin Jordan;spices
5437;08:54:00;Elizabeth Marshall;checkout and leave
5438;08:54:00;Lisa Garcia;dairy
5439;08:54:00;Steven Chan;dairy
5440;08:54:00;Jason Brown;dairy
5441;08:54:00;Thomas Ray;spices
5442;08:54:00;Mrs. Sheila Davis;fruit
5443;08:54:00;Lucas Flores;spices
5444;08:54:00;Shawn Hoover;dairy
5445;08:54:00;Karen Murray;dairy
5446;08:54:00;Gregory Salinas;drinks
5447;08:54:00;Erica Howard;spices
5448;08:54:00;Matthew Miller;spices
5449;08:54:00;Justin Doyle;dairy
5450;08:54:00;Michael Campbell;drinks
5451;08:54:00;Stephanie Barnes;drinks
5452;08:54:00;Victoria Jensen;dairy
5453;08:54:00;Daniel Walker;drinks
5454;08:54:00;Tiffany West;entrance
5455;08:54:00;Lisa Rangel;entrance
5456;08:54:00;Tammy Thompson;entrance
5457;08:54:00;Wendy Jones;entrance
5458;08:54:00;Diane Moore;entrance
5459;08:54:00;Russell Davenport;entrance
5460;08:54:00;David Cooley;entrance
5461;08:54:00;Laura Jackson;entrance
5462;08:54:00;Patricia Barker;entrance
